"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-26",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,0
"2020-02-27",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,0
"2020-02-28",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,4,0
"2020-02-29",0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,4,0
"2020-03-01",0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,0
"2020-03-02",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,0
"2020-03-03",0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6,3
"2020-03-04",0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,5,6,7,0
"2020-03-05",0,0,1,1,1,2,2,2,2,2,3,3,3,4,4,4,5,5,6,7,8,2
"2020-03-06",0,1,1,1,2,2,2,3,3,3,3,4,4,4,5,5,5,6,7,8,9,2
"2020-03-07",0,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,7,8,9,10,6
"2020-03-08",1,1,2,2,3,3,3,4,4,4,5,5,6,6,6,7,7,8,9,10,12,5
"2020-03-09",1,2,2,3,3,4,4,5,5,5,6,6,7,7,8,8,9,9,11,12,14,11
"2020-03-10",2,2,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,13,14,16,2
"2020-03-11",2,3,4,5,5,6,7,7,7,8,8,9,10,10,11,11,12,13,14,16,18,10
"2020-03-12",3,4,5,6,7,7,8,8,9,10,10,11,11,12,13,14,15,16,17,19,21,21
"2020-03-13",4,5,6,7,8,9,10,10,11,12,12,13,14,15,15,16,17,19,20,23,25,5
"2020-03-14",5,6,8,9,10,11,12,12,13,14,15,16,16,17,18,19,20,22,24,27,30,13
"2020-03-15",6,8,10,11,12,13,14,15,16,17,18,19,19,21,22,23,24,26,28,32,35.0249999999996,30
"2020-03-16",8,10,12,13,15,16,17,18,19,20,21,22,23,25,26,27,29,31,33,37,42,23
"2020-03-17",10,12,15,16,18,19,21,22,23,24,25,27,28,29,31,33,35,37,40,45,50,23
"2020-03-18",13,15,18,20,22,23,25,26,28,29,31,32,34,35,37,39,41,44,48,54,59,63
"2020-03-19",16,18,21,24,26,28,30,32,33,35,37,38,40,42,44,46,49,53,57,64,70,50
"2020-03-20",19,22,26,29,32,34,36,38,40,42,44,46,48,51,53,56,59,63,68,76,83,67
"2020-03-21",23,27,32,35,38,41,44,46,49,51,53,56,58,61,64,67,71,75,80,89,99,60
"2020-03-22",29,33,38.9000000000001,43,46,50,52,55,58,61,64,66,70,73,76,80,85,90,97,108,118,67
"2020-03-23",34,40,46,51,55,59,62,65,69,72,75,79,82,86,90,94,100,106,114,128,140,141
"2020-03-24",42,48,57,62,67,71,75,79,83,87,91,95,99,103,108,113,119,127,137,153,168,241
