"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-26",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,0
"2020-02-27",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,0
"2020-02-28",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-02-29",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,0
"2020-03-01",0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,5,0
"2020-03-02",0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,5,5,0
"2020-03-03",0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,5,6,3
"2020-03-04",0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,5,6,7,0
"2020-03-05",0,0,1,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,6,7,8,2
"2020-03-06",0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,7,8,10,2
"2020-03-07",0,1,1,2,2,3,3,3,4,4,4,5,5,5,6,6,7,8,9,10,11,6
"2020-03-08",1,1,2,2,3,3,4,4,4,5,5,6,6,7,7,8,8,9,10,12,13,5
"2020-03-09",1,2,3,3,4,4,5,5,6,6,6,7,7,8,8,9,10,11,12,14,15,11
"2020-03-10",2,2,3,4,5,5,6,6,7,7,8,8,9,9,10,11,11,13,14,16,18,2
"2020-03-11",3,3,4,5,6,7,7,8,8,9,9,10,11,11,12,13,14,15,16,19,21,10
"2020-03-12",3,4,5,6,7,8,9,9,10,10,11,12,13,13,14,15,16,18,20,22,25,21
"2020-03-13",4,5,7,8,9,10,10,11,12,13,13,14,15,16,17,18,19,21,23,26,29,5
"2020-03-14",5,7,9,10,11,12,13,14,15,16,17,17,19,20,21,22,24,26,28,32,36,13
"2020-03-15",7,8,10,12,13,14,15,17,18,19,20,21,22,23,25,26,28,30,33,37,41,30
"2020-03-16",9,10,13,15,16,18,19,20,21,23,24,25,26,28,30,32,34,36,39,44,50,23
"2020-03-17",10.975,13,15,18,19,21,23,24,26,27,29,30,32,33,35,37,40,43,46.1000000000004,53,59,23
"2020-03-18",13,16,19,21,24,25,27,29,31,33,34,36,38,40,43,45,48,52,56,63,70,63
"2020-03-19",16,19,23,26,29,31,33,35,37.5999999999999,39,42,44,46,49,52,55,58,62,68,77,85,50
"2020-03-20",20,23,28,32,35,38,40,43,45,48,50,53,56,59,62,65,70,74,81,91,100,67
"2020-03-21",24,28,34,38,42,45,48,51,54,57,61,64,68,71,75,79,84,90,97,110,122.025,60
"2020-03-22",29,34,41,47,51,55,59,63,67,71,74,78,82,86,90,96,101,108,117,131,147,67
"2020-03-23",36,43,50,56,61,66,71,75,79,83,87,92,97,101,106,112,119,128,139,157,175.025,141
"2020-03-24",43,51,60,67,73,79,84,88,94,98,103,109,114,120,126,133,141,151,165,185,204,241
