"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,4,0
"2020-02-17",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-02-18",0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,4,5,0
"2020-02-19",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,0
"2020-02-20",0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,6,0
"2020-02-21",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,5,6,0
"2020-02-22",0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6,7,0
"2020-02-23",0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6,7,8,0
"2020-02-24",0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6,7,8,9.02499999999418,0
"2020-02-25",0,0,0,1,1,1,2,2,2,3,3,3,4,4,5,5,6,6,8,9,11,0
"2020-02-26",0,0,1,1,1,2,2,2,3,3,3,4,4,5,5,6,7,7,9,11,12,0
"2020-02-27",0,0,1,1,2,2,2,3,3,4,4,5,5,6,6,7,8,9,10,12,14,0
"2020-02-28",0,0,1,2,2,3,3,3,4,4,5,5,6,7,7,8,9,10,12,14,17,0
"2020-02-29",0,1,1,2,3,3,4,4,5,5,6,6,7,8,8,9,10,12,13,16,19,1
"2020-03-01",0,1,2,2,3,4,4,5,5,6,7,7,8,9,10,11,12,14,16,19,22,0
"2020-03-02",1,1,2,3,4,4,5,6,6,7,8,9,10,10,11,13,14,16,18,22,26,0
"2020-03-03",1,2,3,4,4,5,6,7,8,8,9,10,11,12,13,15,16,18,21,25,30,1
"2020-03-04",1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,19,21,25,30,34,5
"2020-03-05",2,2,4,5,6,7,8,9,11,12,13,14,15,17,18,20,22,25,28,34,40,5
"2020-03-06",2,3,5,6,7,9,10,11,12,14,15,16,18,19,21,23,26,29,33,40,47,14
"2020-03-07",2,4,6,7,9,10,12,13,14,16,17,19,21,23,25,27,30,34,38,46,54,9
"2020-03-08",3,5,7,9,10,12,14,15,17,19,20,22,24,27,29,32,35,39,45,54,63,50
"2020-03-09",4,6,8,10,12,14,16,18,20,22,24,26,29,31,34,37,41,46,52,63,74,0
"2020-03-10",4,7,10,12,15,17,19,21,23,26,28,31,33,36,40,44,48,54,61,74,86,14
"2020-03-11",5,8,11,14,17,20,22,25,28,30,33,36,39,43,47,51,56,63,72,86,100,16
"2020-03-12",6,9,13,17,20,23,26,29,32,35,39,42,46,50,54,59,66,73,84,101,117,13
"2020-03-13",8,11,16,20,24,27,31,34,38,41,45,49,54,58,64,70,77,86,98,118,137,26
"2020-03-14",9,13,19,24,28,32,36,40,44,49,53,58,63,68,74,81,90,100,114,137,160,28
"2020-03-15",11,15,22,28,33,38,42,47,52,57,62,67,73,80,87,95,105,117,134,161,187,18
"2020-03-16",13,18,26,33,39,44,50,55,61,67,73,79,86,94,102,111,123,137,156,187,218,31
"2020-03-17",15,21,31,38,45,52,58,65,71,78,85,93,101,110,119,130,144,160,182,220,256,53
"2020-03-18",18,25,36,45,53,60,68,75,83,91,99,108,117,127,139,152,168,188,214,258,300,70
"2020-03-19",21,29,42,52,61,70,79,87,96,105,115,125,136,147,161,176,194,216,247,297,345,86
"2020-03-20",24,34,48,60,71,81,91,101,111,121,132,144,156,170,185,202,223,249,284,342,398,75
"2020-03-21",28,39,55,69,81,92.75,104,115,127,139,151,165,179,195,212,232,255,285,325,390,454,99
"2020-03-22",32,44,63,78,91,104,117,130,143,157,171,186,202,219,239,261,288,322,368,441,514,281
"2020-03-23",36,50,71,88,104,119,133,148,163,178,194,211,229,249,271,296,326,364,415,498,581,455
"2020-03-24",40,56,79,98,115,132,148,165,181,198,216,234,255,277,302,330,364,406,463,558,648.024999999994,386
